"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-02","British Columbia","2016A000259","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638595","11.6.2","7353.0","","","","1"
"2018-02","British Columbia","2016A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2440684.0","","","","1"
"2018-02","British Columbia","2016A000259","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638597","11.7.2","96725.7","","","","1"
"2018-02","British Columbia","2016A000259","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638598","11.8.1","1189001.2","","","","1"
"2018-02","British Columbia","2016A000259","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638599","11.8.2","47096.3","","","","1"
"2018-02","British Columbia","2016A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","913326.2","","","","1"
"2018-02","British Columbia","2016A000259","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638601","11.9.2","35674.5","","","","1"
"2018-02","British Columbia","2016A000259","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638602","11.10.1","-275674.9","","","","1"
"2018-02","British Columbia","2016A000259","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638603","11.10.2","-11421.8","","","","1"
"2018-02","Northwest Territories","2016A000261","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638604","12.1.1","","x","","","1"
"2018-02","Northwest Territories","2016A000261","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638605","12.1.2","","x","","","1"
"2018-02","Northwest Territories","2016A000261","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638606","12.2.1","114.8","","","","1"
"2018-02","Northwest Territories","2016A000261","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638607","12.2.2","4.5","","","","1"
"2018-02","Northwest Territories","2016A000261","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638608","12.5.1","114.8","","","","1"
"2018-02","Northwest Territories","2016A000261","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638609","12.5.2","4.5","","","","1"
"2018-02","Yukon","2016A000260","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638610","13.1.1","","x","","","1"
"2018-02","Yukon","2016A000260","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638611","13.1.2","","x","","","1"
"2018-02","Yukon","2016A000260","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638612","13.2.1","0.0","","","","1"
"2018-02","Yukon","2016A000260","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638613","13.2.2","0.0","","","","1"
"2018-03","Canada","2016A000011124","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638454","1.1.1","18162467.0","","","","1"
"2018-03","Canada","2016A000011124","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638455","1.1.2","714511.5","","","","1"
"2018-03","Canada","2016A000011124","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638456","1.2.1","15638124.4","","","","1"
"2018-03","Canada","2016A000011124","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638457","1.2.2","633371.8","","","","1"
"2018-03","Canada","2016A000011124","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638458","1.3.1","2558866.0","","","","1"
"2018-03","Canada","2016A000011124","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638459","1.3.2","99371.6","","","","1"
"2018-03","Canada","2016A000011124","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638460","1.4.1","2652800.0","","","","1"
"2018-03","Canada","2016A000011124","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638461","1.4.2","102235.2","","","","1"
"2018-03","Canada","2016A000011124","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638462","1.5.1","6985700.4","","","","1"
"2018-03","Canada","2016A000011124","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638463","1.5.2","276884.6","","","","1"
"2018-03","Canada","2016A000011124","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638464","1.6.1","2122299.0","","","","1"
"2018-03","Canada","2016A000011124","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638465","1.6.2","81864.0","","","","1"
"2018-03","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638466","1.7.1","7402352.0","","","","1"
"2018-03","Canada","2016A000011124","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638467","1.7.2","294468.2","","","","1"
"2018-03","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638468","1.8.1","17103697.6","","","","1"
"2018-03","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638469","1.8.2","669420.2","","","","1"
"2018-03","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638470","1.9.1","14969372.9","","","","1"
"2018-03","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638471","1.9.2","585470.5","","","","1"
"2018-03","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638472","1.10.1","-2134324.7","","","","1"
"2018-03","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638473","1.10.2","-83949.7","","","","1"
"2018-03","Newfoundland and Labrador","2016A000210","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638474","2.1.1","","x","","","1"
"2018-03","Newfoundland and Labrador","2016A000210","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638475","2.1.2","","x","","","1"
"2018-03","Nova Scotia","2016A000212","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638476","4.1.1","76702.0","","","","1"
"2018-03","Nova Scotia","2016A000212","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638477","4.1.2","3017.5","","","","1"
"2018-03","Nova Scotia","2016A000212","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638478","4.2.1","62372.0","","","","1"
"2018-03","Nova Scotia","2016A000212","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638479","4.2.2","2465.6","","","","1"
"2018-03","Nova Scotia","2016A000212","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638480","4.4.1","765.0","","","","1"
"2018-03","Nova Scotia","2016A000212","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638481","4.4.2","30.1","","","","1"
"2018-03","Nova Scotia","2016A000212","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638482","4.5.1","27530.0","","","","1"
"2018-03","Nova Scotia","2016A000212","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638483","4.5.2","1087.2","","","","1"
"2018-03","Nova Scotia","2016A000212","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638484","4.6.1","21681.0","","","","1"
"2018-03","Nova Scotia","2016A000212","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638485","4.6.2","854.0","","","","1"
"2018-03","New Brunswick","2016A000213","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638486","5.1.1","9728.7","","","","1"
"2018-03","New Brunswick","2016A000213","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638487","5.1.2","382.7","","","","1"
"2018-03","New Brunswick","2016A000213","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638488","5.2.1","9682.0","","","","1"
"2018-03","New Brunswick","2016A000213","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638489","5.2.2","382.7","","","","1"
"2018-03","New Brunswick","2016A000213","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638490","5.3.1","56926.0","","","","1"
"2018-03","New Brunswick","2016A000213","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638491","5.3.2","2250.3","","","","1"
"2018-03","New Brunswick","2016A000213","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638492","5.4.1","1863.0","","","","1"
"2018-03","New Brunswick","2016A000213","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638493","5.4.2","73.6","","","","1"
"2018-03","New Brunswick","2016A000213","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638494","5.5.1","21394.0","","","","1"
"2018-03","New Brunswick","2016A000213","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638495","5.5.2","845.4","","","","1"
"2018-03","New Brunswick","2016A000213","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638496","5.6.1","8562.0","","","","1"
"2018-03","New Brunswick","2016A000213","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638497","5.6.2","338.0","","","","1"
"2018-03","New Brunswick","2016A000213","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638498","5.7.1","8162.0","","","","1"
"2018-03","New Brunswick","2016A000213","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638499","5.7.2","311.0","","","","1"
"2018-03","Quebec","2016A000224","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638500","6.1.1","7877.6","","","","1"
"2018-03","Quebec","2016A000224","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638501","6.1.2","309.9","","","","1"
"2018-03","Quebec","2016A000224","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638502","6.2.1","8039.0","","","","1"
"2018-03","Quebec","2016A000224","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638503","6.2.2","309.9","","","","1"
"2018-03","Quebec","2016A000224","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638504","6.4.1","85868.0","","","","1"
"2018-03","Quebec","2016A000224","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638505","6.4.2","3259.7","","","","1"
"2018-03","Quebec","2016A000224","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638506","6.5.1","380175.0","","","","1"
"2018-03","Quebec","2016A000224","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638507","6.5.2","14408.1","","","","1"
"2018-03","Quebec","2016A000224","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638508","6.6.1","211263.0","","","","1"
"2018-03","Quebec","2016A000224","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638509","6.6.2","8011.5","","","","1"
"2018-03","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","291162.0","","","","1"
"2018-03","Quebec","2016A000224","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638511","6.7.2","11223.2","","","","1"
"2018-03","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638512","6.8.1","336023.0","","","","1"
"2018-03","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638513","6.8.2","12819.3","","","","1"
"2018-03","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638514","6.9.1","314547.8","","","","1"
"2018-03","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638515","6.9.2","12000.0","","","","1"
"2018-03","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638516","6.10.1","-21475.2","","","","1"
"2018-03","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638517","6.10.2","-819.3","","","","1"
"2018-03","Ontario","2016A000235","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638518","7.1.1","6445.0","","","","1"
"2018-03","Ontario","2016A000235","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638519","7.1.2","253.5","","","","1"
"2018-03","Ontario","2016A000235","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638520","7.2.1","6525.0","","","","1"
"2018-03","Ontario","2016A000235","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638521","7.2.2","253.5","","","","1"
"2018-03","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638522","7.3.1","2489362.0","","","","1"
"2018-03","Ontario","2016A000235","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638523","7.3.2","96610.1","","","","1"
"2018-03","Ontario","2016A000235","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638524","7.4.1","1499025.0","","","","1"
"2018-03","Ontario","2016A000235","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638525","7.4.2","56788.2","","","","1"
"2018-03","Ontario","2016A000235","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638526","7.5.1","924585.0","","","","1"
"2018-03","Ontario","2016A000235","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638527","7.5.2","35672.2","","","","1"
"2018-03","Ontario","2016A000235","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638528","7.6.1","1022597.0","","","","1"
"2018-03","Ontario","2016A000235","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638529","7.6.2","38883.0","","","","1"
"2018-03","Ontario","2016A000235","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638530","7.7.1","704449.0","","","","1"
